Pid      Process              Base       InLoad InInit InMem MappedPath
    1628 vmtoolsd.exe         0x01350000 True   True   True  \Program Files\VMware\VMware Tools\plugins\vmsvc\powerOps.dll
    1628 vmtoolsd.exe         0x76ee0000 True   True   True  \WINDOWS\system32\rasapi32.dll
    1628 vmtoolsd.exe         0x76d60000 True   True   True  \WINDOWS\system32\iphlpapi.dll
    1628 vmtoolsd.exe         0x77b20000 True   True   True  \WINDOWS\system32\msasn1.dll
    1628 vmtoolsd.exe         0x773d0000 True   True   True  \WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.2180_x-ww_a84f1ff9\comctl32.dll
    1628 vmtoolsd.exe         0x76d80000 True   True   True  \WINDOWS\system32\dhcpcsvc.dll
    1628 vmtoolsd.exe         0x5e790000 True   True   True  \WINDOWS\system32\perfdisk.dll
    1628 vmtoolsd.exe         0x77120000 True   True   True  \WINDOWS\system32\oleaut32.dll
    1628 vmtoolsd.exe         0x77d40000 True   True   True  \WINDOWS\system32\user32.dll
    1628 vmtoolsd.exe         0x77c10000 True   True   True  \WINDOWS\system32\msvcrt.dll
    1628 vmtoolsd.exe         0x769c0000 True   True   True  \WINDOWS\system32\userenv.dll
    1628 vmtoolsd.exe         0x7c800000 True   True   True  \WINDOWS\system32\kernel32.dll
    1628 vmtoolsd.exe         0x76fd0000 True   True   True  \WINDOWS\system32\clbcatq.dll
    1628 vmtoolsd.exe         0x77620000 True   True   True  \WINDOWS\system32\wzcsvc.dll
    1628 vmtoolsd.exe         0x005e0000 True   True   True  \Program Files\VMware\VMware Tools\vmtools.dll
    1628 vmtoolsd.exe         0x71bf0000 True   True   True  \WINDOWS\system32\samlib.dll
    1628 vmtoolsd.exe         0x78130000 True   True   True  \WINDOWS\WinSxS\x86_Microsoft.VC80.CRT_1fc8b3b9a1e18e3b_8.0.50727.762_x-ww_6b128700\msvcr80.dll
    1628 vmtoolsd.exe         0x662b0000 True   True   True  \WINDOWS\system32\hnetcfg.dll
    1628 vmtoolsd.exe         0x00410000 True   True   True  \Program Files\VMware\VMware Tools\iconv.dll
    1628 vmtoolsd.exe         0x01390000 True   True   True  \Program Files\VMware\VMware Tools\plugins\vmsvc\resolutionSet.dll
    1628 vmtoolsd.exe         0x01220000 True   True   True  \Program Files\VMware\VMware Tools\plugins\vmsvc\autoUpgrade.dll
    1628 vmtoolsd.exe         0x73030000 True   True   True  \WINDOWS\system32\wzcsapi.dll
    1628 vmtoolsd.exe         0x76e90000 True   True   True  \WINDOWS\system32\rasman.dll
    1628 vmtoolsd.exe         0x77050000 True   True   True  \WINDOWS\system32\comres.dll
    1628 vmtoolsd.exe         0x01260000 True   True   True  \Program Files\VMware\VMware Tools\plugins\vmsvc\guestInfo.dll
    1628 vmtoolsd.exe         0x76eb0000 True   True   True  \WINDOWS\system32\tapi32.dll
    1628 vmtoolsd.exe         0x76b20000 True   True   True  \WINDOWS\system32\atl.dll
    1628 vmtoolsd.exe         0x5d090000 True   True   True  \WINDOWS\system32\comctl32.dll
    1628 vmtoolsd.exe         0x77f60000 True   True   True  \WINDOWS\system32\shlwapi.dll
    1628 vmtoolsd.exe         0x71aa0000 True   True   True  \WINDOWS\system32\ws2help.dll
    1628 vmtoolsd.exe         0x76400000 True   True   True  \WINDOWS\system32\netshell.dll
    1628 vmtoolsd.exe         0x7c900000 True   True   True  \WINDOWS\system32\ntdll.dll
    1628 vmtoolsd.exe         0x76360000 True   True   True  \WINDOWS\system32\winsta.dll
    1628 vmtoolsd.exe         0x76c00000 True   True   True  \WINDOWS\system32\credui.dll
    1628 vmtoolsd.exe         0x7c9c0000 True   True   True  \WINDOWS\system32\shell32.dll
    1628 vmtoolsd.exe         0x01300000 True   True   True  \Program Files\VMware\VMware Tools\plugins\vmsvc\hgfsUsability.dll
    1628 vmtoolsd.exe         0x77fe0000 True   True   True  \WINDOWS\system32\secur32.dll
    1836 VMUpgradeHelper      0x00400000 True   False  True  \Program Files\VMware\VMware Tools\VMUpgradeHelper.exe
    1836 VMUpgradeHelper      0x774e0000 True   True   True  \WINDOWS\system32\ole32.dll
    1836 VMUpgradeHelper      0x78130000 True   True   True  \WINDOWS\WinSxS\x86_Microsoft.VC80.CRT_1fc8b3b9a1e18e3b_8.0.50727.762_x-ww_6b128700\msvcr80.dll
    1836 VMUpgradeHelper      0x771b0000 True   True   True  \WINDOWS\system32\wininet.dll
    1836 VMUpgradeHelper      0x76f60000 True   True   True  \WINDOWS\system32\wldap32.dll
    1836 VMUpgradeHelper      0x77c00000 True   True   True  \WINDOWS\system32\version.dll
    1836 VMUpgradeHelper      0x5ad70000 True   True   True  \WINDOWS\system32\uxtheme.dll
    1836 VMUpgradeHelper      0x767a0000 True   True   True  \WINDOWS\system32\ntdsapi.dll
    1836 VMUpgradeHelper      0x77dd0000 True   True   True  \WINDOWS\system32\advapi32.dll
    1836 VMUpgradeHelper      0x77a80000 True   True   True  \WINDOWS\system32\crypt32.dll
    1836 VMUpgradeHelper      0x77fe0000 True   True   True  \WINDOWS\system32\secur32.dll
    1836 VMUpgradeHelper      0x20000000 True   True   True  \WINDOWS\system32\xpsp2res.dll
    1836 VMUpgradeHelper      0x5b860000 True   True   True  \WINDOWS\system32\netapi32.dll
    1836 VMUpgradeHelper      0x7c420000 True   True   True  \WINDOWS\WinSxS\x86_Microsoft.VC80.CRT_1fc8b3b9a1e18e3b_8.0.50727.762_x-ww_6b128700\msvcp80.dll
    1836 VMUpgradeHelper      0x77f60000 True   True   True  \WINDOWS\system32\shlwapi.dll
    1836 VMUpgradeHelper      0x77e70000 True   True   True  \WINDOWS\system32\rpcrt4.dll
    1836 VMUpgradeHelper      0x76080000 True   True   True  \WINDOWS\system32\msvcp60.dll
    1836 VMUpgradeHelper      0x75290000 True   True   True  \WINDOWS\system32\wbem\wbemcomn.dll
    1836 VMUpgradeHelper      0x71ab0000 True   True   True  \WINDOWS\system32\ws2_32.dll
    1836 VMUpgradeHelper      0x71ad0000 True   True   True  \WINDOWS\system32\wsock32.dll
    1836 VMUpgradeHelper      0x77920000 True   True   True  \WINDOWS\system32\setupapi.dll
    1836 VMUpgradeHelper      0x7c900000 True   True   True  \WINDOWS\system32\ntdll.dll
    1836 VMUpgradeHelper      0x75690000 True   True   True  \WINDOWS\system32\wbem\fastprox.dll
    1836 VMUpgradeHelper      0x77f10000 True   True   True  \WINDOWS\system32\gdi32.dll
    1836 VMUpgradeHelper      0x77120000 True   True   True  \WINDOWS\system32\oleaut32.dll
    1836 VMUpgradeHelper      0x77d40000 True   True   True  \WINDOWS\system32\user32.dll
    1836 VMUpgradeHelper      0x7c9c0000 True   True   True  \WINDOWS\system32\shell32.dll
    1836 VMUpgradeHelper      0x7c800000 True   True   True  \WINDOWS\system32\kernel32.dll
    1836 VMUpgradeHelper      0x76fd0000 True   True   True  \WINDOWS\system32\clbcatq.dll
    1836 VMUpgradeHelper      0x76bf0000 True   True   True  \WINDOWS\system32\psapi.dll
    1836 VMUpgradeHelper      0x74ed0000 True   True   True  \WINDOWS\system32\wbem\wbemsvc.dll
    1836 VMUpgradeHelper      0x77c10000 True   True   True  \WINDOWS\system32\msvcrt.dll
    1836 VMUpgradeHelper      0x74ef0000 True   True   True  \WINDOWS\system32\wbem\wbemprox.dll
    1836 VMUpgradeHelper      0x77050000 True   True   True  \WINDOWS\system32\comres.dll
    1836 VMUpgradeHelper      0x76f20000 True   True   True  \WINDOWS\system32\dnsapi.dll
    1836 VMUpgradeHelper      0x5d090000 True   True   True  \WINDOWS\system32\comctl32.dll
    1836 VMUpgradeHelper      0x71aa0000 True   True   True  \WINDOWS\system32\ws2help.dll
    1836 VMUpgradeHelper      0x77b20000 True   True   True  \WINDOWS\system32\msasn1.dll
    2024 alg.exe              0x01000000 True   False  True  \WINDOWS\system32\alg.exe
    2024 alg.exe              0x7c900000 True   True   True  \WINDOWS\system32\ntdll.dll
    2024 alg.exe              0x76b40000 True   True   True  \WINDOWS\system32\winmm.dll
    2024 alg.exe              0x769c0000 True   True   True  \WINDOWS\system32\userenv.dll
    2024 alg.exe              0x77f60000 True   True   True  \WINDOWS\system32\shlwapi.dll
    2024 alg.exe              0x77c00000 True   True   True  \WINDOWS\system32\version.dll
    2024 alg.exe              0x5ad70000 True   True   True  \WINDOWS\system32\uxtheme.dll
    2024 alg.exe              0x771b0000 True   True   True  \WINDOWS\system32\wininet.dll
    2024 alg.exe              0x77dd0000 True   True   True  \WINDOWS\system32\advapi32.dll
    2024 alg.exe              0x77be0000 True   True   True  \WINDOWS\system32\msacm32.dll
    2024 alg.exe              0x20000000 True   True   True  \WINDOWS\system32\xpsp2res.dll
    2024 alg.exe              0x76fd0000 True   True   True  \WINDOWS\system32\clbcatq.dll
    2024 alg.exe              0x76b20000 True   True   True  \WINDOWS\system32\atl.dll
    2024 alg.exe              0x773d0000 True   True   True  \WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.2180_x-ww_a84f1ff9\comctl32.dll
    2024 alg.exe              0x71a50000 True   True   True  \WINDOWS\system32\mswsock.dll
    2024 alg.exe              0x5b860000 True   True   True  \WINDOWS\system32\netapi32.dll
    2024 alg.exe              0x77e70000 True   True   True  \WINDOWS\system32\rpcrt4.dll
    2024 alg.exe              0x6f880000 True   True   True  \WINDOWS\AppPatch\AcGenral.dll
    2024 alg.exe              0x71a90000 True   True   True  \WINDOWS\system32\wshtcpip.dll
    2024 alg.exe              0x71ab0000 True   True   True  \WINDOWS\system32\ws2_32.dll
    2024 alg.exe              0x5e0c0000 True   True   True  \WINDOWS\system32\pstorec.dll
    2024 alg.exe              0x71ad0000 True   True   True  \WINDOWS\system32\wsock32.dll
    2024 alg.exe              0x774e0000 True   True   True  \WINDOWS\system32\ole32.dll
    2024 alg.exe              0x77f10000 True   True   True  \WINDOWS\system32\gdi32.dll
    2024 alg.exe              0x77120000 True   True   True  \WINDOWS\system32\oleaut32.dll
    2024 alg.exe              0x77d40000 True   True   True  \WINDOWS\system32\user32.dll
    2024 alg.exe              0x7c9c0000 True   True   True  \WINDOWS\system32\shell32.dll
    2024 alg.exe              0x7c800000 True   True   True  \WINDOWS\system32\kernel32.dll
    2024 alg.exe              0x0ffd0000 True   True   True  \WINDOWS\system32\rsaenh.dll
    2024 alg.exe              0x76bf0000 True   True   True  \WINDOWS\system32\psapi.dll
    2024 alg.exe              0x662b0000 True   True   True  \WINDOWS\system32\hnetcfg.dll
    2024 alg.exe              0x77c10000 True   True   True  \WINDOWS\system32\msvcrt.dll
    2024 alg.exe              0x5cb70000 True   True   True  \WINDOWS\system32\shimeng.dll
    2024 alg.exe              0x77050000 True   True   True  \WINDOWS\system32\comres.dll
    2024 alg.exe              0x77a80000 True   True   True  \WINDOWS\system32\crypt32.dll
    2024 alg.exe              0x5d090000 True   True   True  \WINDOWS\system32\comctl32.dll
    2024 alg.exe              0x71aa0000 True   True   True  \WINDOWS\system32\ws2help.dll
    2024 alg.exe              0x77fe0000 True   True   True  \WINDOWS\system32\secur32.dll
    2024 alg.exe              0x77b20000 True   True   True  \WINDOWS\system32\msasn1.dll
    1756 explorer.exe         0x01000000 True   False  True  \WINDOWS\explorer.exe
    1756 explorer.exe         0x00fa0000 True   True   True  \WINDOWS\system32\vmhgfs.dll
    1756 explorer.exe         0x76b40000 True   True   True  \WINDOWS\system32\winmm.dll
    1756 explorer.exe         0x75f60000 True   True   True  \WINDOWS\system32\drprov.dll
    1756 explorer.exe         0x77fe0000 True   True   True  \WINDOWS\system32\secur32.dll
    1756 explorer.exe         0x76c00000 True   True   True  \WINDOWS\system32\credui.dll
    1756 explorer.exe         0x77c00000 True   True   True  \WINDOWS\system32\version.dll
    1756 explorer.exe         0x71ad0000 True   True   True  \WINDOWS\system32\wsock32.dll
    1756 explorer.exe         0x71c80000 True   True   True  \WINDOWS\system32\netrap.dll
    1756 explorer.exe         0x77f10000 True   True   True  \WINDOWS\system32\gdi32.dll
    1756 explorer.exe         0x77920000 True   True   True  \WINDOWS\system32\setupapi.dll
    1756 explorer.exe         0x71c90000 True   True   True  \WINDOWS\system32\netui1.dll
    1756 explorer.exe         0x76390000 True   True   True  \WINDOWS\system32\imm32.dll
    1756 explorer.exe         0x01120000 True   True   True  \WINDOWS\system32\odbcint.dll
    1756 explorer.exe         0x77bd0000 True   True   True  \WINDOWS\system32\midimap.dll
    1756 explorer.exe         0x7d1e0000 True   True   True  \WINDOWS\system32\msi.dll
    1756 explorer.exe         0x74ad0000 True   True   True  \WINDOWS\system32\powrprof.dll
    1756 explorer.exe         0x01190000 True   True   True  \WINDOWS\system32\browselc.dll
    1756 explorer.exe         0x77a20000 True   True   True  \WINDOWS\system32\cscui.dll
    1756 explorer.exe         0x73030000 True   True   True  \WINDOWS\system32\wzcsapi.dll
    1756 explorer.exe         0x77260000 True   True   True  \WINDOWS\system32\urlmon.dll
    1756 explorer.exe         0x76e80000 True   True   True  \WINDOWS\system32\rtutils.dll
    1756 explorer.exe         0x71aa0000 True   True   True  \WINDOWS\system32\ws2help.dll
    1756 explorer.exe         0x71cd0000 True   True   True  \WINDOWS\system32\netui0.dll
    1756 explorer.exe         0x76b20000 True   True   True  \WINDOWS\system32\atl.dll
    1756 explorer.exe         0x76360000 True   True   True  \WINDOWS\system32\winsta.dll
    1756 explorer.exe         0x75970000 True   True   True  \WINDOWS\system32\msgina.dll
    1756 explorer.exe         0x75f80000 True   True   True  \WINDOWS\system32\browseui.dll
    1756 explorer.exe         0x771b0000 True   True   True  \WINDOWS\system32\wininet.dll
    1756 explorer.exe         0x77dd0000 True   True   True  \WINDOWS\system32\advapi32.dll
    1756 explorer.exe         0x20000000 True   True   True  \WINDOWS\system32\xpsp2res.dll
    1756 explorer.exe         0x71b20000 True   True   True  \WINDOWS\system32\mpr.dll
    1756 explorer.exe         0x774e0000 True   True   True  \WINDOWS\system32\ole32.dll
    1756 explorer.exe         0x74af0000 True   True   True  \WINDOWS\system32\batmeter.dll
    1756 explorer.exe         0x72d20000 True   True   True  \WINDOWS\system32\wdmaud.drv
    1756 explorer.exe         0x76f50000 True   True   True  \WINDOWS\system32\wtsapi32.dll
    1756 explorer.exe         0x5cb70000 True   True   True  \WINDOWS\system32\shimeng.dll
    1756 explorer.exe         0x763b0000 True   True   True  \WINDOWS\system32\comdlg32.dll
    1756 explorer.exe         0x769c0000 True   True   True  \WINDOWS\system32\userenv.dll
    1756 explorer.exe         0x76fd0000 True   True   True  \WINDOWS\system32\clbcatq.dll
    1756 explorer.exe         0x76bf0000 True   True   True  \WINDOWS\system32\psapi.dll
    1756 explorer.exe         0x6c1b0000 True   True   True  \WINDOWS\system32\duser.dll
    1756 explorer.exe         0x77050000 True   True   True  \WINDOWS\system32\comres.dll
    1756 explorer.exe         0x76280000 True   True   True  \WINDOWS\system32\stobject.dll
    1756 explorer.exe         0x75cf0000 True   True   True  \WINDOWS\system32\mlang.dll
    1756 explorer.exe         0x77b40000 True   True   True  \WINDOWS\system32\apphelp.dll
    1756 explorer.exe         0x77760000 True   True   True  \WINDOWS\system32\shdocvw.dll
    1756 explorer.exe         0x76380000 True   True   True  \WINDOWS\system32\msimg32.dll
    1756 explorer.exe         0x76990000 True   True   True  \WINDOWS\system32\ntshrui.dll
    1756 explorer.exe         0x71bf0000 True   True   True  \WINDOWS\system32\samlib.dll
    1756 explorer.exe         0x76400000 True   True   True  \WINDOWS\system32\netshell.dll
    1756 explorer.exe         0x77d40000 True   True   True  \WINDOWS\system32\user32.dll
    1756 explorer.exe         0x76780000 True   True   True  \WINDOWS\system32\shfolder.dll
    1756 explorer.exe         0x5b860000 True   True   True  \WINDOWS\system32\netapi32.dll
    1756 explorer.exe         0x77e70000 True   True   True  \WINDOWS\system32\rpcrt4.dll
    1756 explorer.exe         0x0ffd0000 True   True   True  \WINDOWS\system32\rsaenh.dll
    1756 explorer.exe         0x77120000 True   True   True  \WINDOWS\system32\oleaut32.dll
    1756 explorer.exe         0x75f70000 True   True   True  \WINDOWS\system32\davclnt.dll
    1756 explorer.exe         0x76600000 True   True   True  \WINDOWS\system32\cscdll.dll
    1756 explorer.exe         0x77c10000 True   True   True  \WINDOWS\system32\msvcrt.dll
    1756 explorer.exe         0x773d0000 True   True   True  \WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.2180_x-ww_a84f1ff9\comctl32.dll
    1756 explorer.exe         0x76c90000 True   True   True  \WINDOWS\system32\imagehlp.dll
    1756 explorer.exe         0x77be0000 True   True   True  \WINDOWS\system32\msacm32.dll
    1756 explorer.exe         0x754d0000 True   True   True  \WINDOWS\system32\cryptui.dll
    1756 explorer.exe         0x5d090000 True   True   True  \WINDOWS\system32\comctl32.dll
    1756 explorer.exe         0x72d10000 True   True   True  \WINDOWS\system32\msacm32.drv
    1756 explorer.exe         0x74320000 True   True   True  \WINDOWS\system32\odbc32.dll
    1756 explorer.exe         0x01780000 True   True   True  \WINDOWS\system32\shdoclc.dll
    1756 explorer.exe         0x76f60000 True   True   True  \WINDOWS\system32\wldap32.dll
    1756 explorer.exe         0x7c800000 True   True   True  \WINDOWS\system32\kernel32.dll
    1756 explorer.exe         0x5ba60000 True   True   True  \WINDOWS\system32\themeui.dll
    1756 explorer.exe         0x77f60000 True   True   True  \WINDOWS\system32\shlwapi.dll
    1756 explorer.exe         0x6f880000 True   True   True  \WINDOWS\AppPatch\AcGenral.dll
    1756 explorer.exe         0x75e90000 True   True   True  \WINDOWS\system32\sxs.dll
    1756 explorer.exe         0x71ab0000 True   True   True  \WINDOWS\system32\ws2_32.dll
    1756 explorer.exe         0x7c900000 True   True   True  \WINDOWS\system32\ntdll.dll
    1756 explorer.exe         0x5df10000 True   True   True  \WINDOWS\system32\wzcdlg.dll
    1756 explorer.exe         0x74b30000 True   True   True  \WINDOWS\system32\webcheck.dll
    1756 explorer.exe         0x76d60000 True   True   True  \WINDOWS\system32\iphlpapi.dll
    1756 explorer.exe         0x76980000 True   True   True  \WINDOWS\system32\linkinfo.dll
    1756 explorer.exe         0x5ad70000 True   True   True  \WINDOWS\system32\uxtheme.dll
    1756 explorer.exe         0x76c30000 True   True   True  \WINDOWS\system32\wintrust.dll
    1756 explorer.exe         0x77a80000 True   True   True  \WINDOWS\system32\crypt32.dll
    1756 explorer.exe         0x7c9c0000 True   True   True  \WINDOWS\system32\shell32.dll
    1756 explorer.exe         0x71c10000 True   True   True  \WINDOWS\system32\ntlanman.dll
    1756 explorer.exe         0x4d4f0000 True   True   True  \WINDOWS\system32\winhttp.dll
    1756 explorer.exe         0x77b20000 True   True   True  \WINDOWS\system32\msasn1.dll
    1108 VMwareTray.exe       0x00590000 True   True   True  \Program Files\VMware\VMware Tools\vmtools.dll
    1108 VMwareTray.exe       0x00400000 True   False  True  \Program Files\VMware\VMware Tools\VMwareTray.exe
    1108 VMwareTray.exe       0x78130000 True   True   True  \WINDOWS\WinSxS\x86_Microsoft.VC80.CRT_1fc8b3b9a1e18e3b_8.0.50727.762_x-ww_6b128700\msvcr80.dll
    1108 VMwareTray.exe       0x773d0000 True   True   True  \WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.2180_x-ww_a84f1ff9\comctl32.dll
    1108 VMwareTray.exe       0x5d360000 True   True   True  \WINDOWS\WinSxS\x86_Microsoft.VC80.MFCLOC_1fc8b3b9a1e18e3b_8.0.50727.762_x-ww_91481303\mfc80ENU.dll
    1108 VMwareTray.exe       0x5ad70000 True   True   True  \WINDOWS\system32\uxtheme.dll
    1108 VMwareTray.exe       0x76780000 True   True   True  \WINDOWS\system32\shfolder.dll
    1108 VMwareTray.exe       0x77dd0000 True   True   True  \WINDOWS\system32\advapi32.dll
    1108 VMwareTray.exe       0x77fe0000 True   True   True  \WINDOWS\system32\secur32.dll
    1108 VMwareTray.exe       0x10000000 True   True   True  \Program Files\VMware\VMware Tools\VMControlPanel.cpl
    1108 VMwareTray.exe       0x00340000 True   True   True  \Program Files\VMware\VMware Tools\glib-2.0.dll
    1108 VMwareTray.exe       0x00440000 True   True   True  \Program Files\VMware\VMware Tools\intl.dll
    1108 VMwareTray.exe       0x77f60000 True   True   True  \WINDOWS\system32\shlwapi.dll
    1108 VMwareTray.exe       0x77e70000 True   True   True  \WINDOWS\system32\rpcrt4.dll
    1108 VMwareTray.exe       0x71ab0000 True   True   True  \WINDOWS\system32\ws2_32.dll
    1108 VMwareTray.exe       0x71ad0000 True   True   True  \WINDOWS\system32\wsock32.dll
    1108 VMwareTray.exe       0x774e0000 True   True   True  \WINDOWS\system32\ole32.dll
    1108 VMwareTray.exe       0x7c900000 True   True   True  \WINDOWS\system32\ntdll.dll
    1108 VMwareTray.exe       0x77f10000 True   True   True  \WINDOWS\system32\gdi32.dll
    1108 VMwareTray.exe       0x77120000 True   True   True  \WINDOWS\system32\oleaut32.dll
    1108 VMwareTray.exe       0x77d40000 True   True   True  \WINDOWS\system32\user32.dll
    1108 VMwareTray.exe       0x76d60000 True   True   True  \WINDOWS\system32\iphlpapi.dll
    1108 VMwareTray.exe       0x763b0000 True   True   True  \WINDOWS\system32\comdlg32.dll
    1108 VMwareTray.exe       0x7c9c0000 True   True   True  \WINDOWS\system32\shell32.dll
    1108 VMwareTray.exe       0x7c800000 True   True   True  \WINDOWS\system32\kernel32.dll
    1108 VMwareTray.exe       0x76bf0000 True   True   True  \WINDOWS\system32\psapi.dll
    1108 VMwareTray.exe       0x77c10000 True   True   True  \WINDOWS\system32\msvcrt.dll
    1108 VMwareTray.exe       0x771b0000 True   True   True  \WINDOWS\system32\wininet.dll
    1108 VMwareTray.exe       0x00470000 True   True   True  \Program Files\VMware\VMware Tools\iconv.dll
    1108 VMwareTray.exe       0x77a80000 True   True   True  \WINDOWS\system32\crypt32.dll
    1108 VMwareTray.exe       0x5d090000 True   True   True  \WINDOWS\system32\comctl32.dll
    1108 VMwareTray.exe       0x71aa0000 True   True   True  \WINDOWS\system32\ws2help.dll
    1108 VMwareTray.exe       0x782e0000 True   True   True  \WINDOWS\WinSxS\x86_Microsoft.VC80.MFC_1fc8b3b9a1e18e3b_8.0.50727.762_x-ww_3bf8fa05\mfc80u.dll
    1108 VMwareTray.exe       0x77b20000 True   True   True  \WINDOWS\system32\msasn1.dll
    1116 VMwareUser.exe       0x00400000 True   False  True  \Program Files\VMware\VMware Tools\VMwareUser.exe
    1116 VMwareUser.exe       0x10000000 True   True   True  \Program Files\VMware\VMware Tools\sigc-2.0.dll
    1116 VMwareUser.exe       0x78130000 True   True   True  \WINDOWS\WinSxS\x86_Microsoft.VC80.CRT_1fc8b3b9a1e18e3b_8.0.50727.762_x-ww_6b128700\msvcr80.dll
    1116 VMwareUser.exe       0x76b40000 True   True   True  \WINDOWS\system32\winmm.dll
    1116 VMwareUser.exe       0x754d0000 True   True   True  \WINDOWS\system32\cryptui.dll
    1116 VMwareUser.exe       0x76360000 True   True   True  \WINDOWS\system32\winsta.dll
    1116 VMwareUser.exe       0x77c00000 True   True   True  \WINDOWS\system32\version.dll
    1116 VMwareUser.exe       0x5ad70000 True   True   True  \WINDOWS\system32\uxtheme.dll
    1116 VMwareUser.exe       0x76780000 True   True   True  \WINDOWS\system32\shfolder.dll
    1116 VMwareUser.exe       0x76990000 True   True   True  \WINDOWS\system32\ntshrui.dll
    1116 VMwareUser.exe       0x77b40000 True   True   True  \WINDOWS\system32\apphelp.dll
    1116 VMwareUser.exe       0x771b0000 True   True   True  \WINDOWS\system32\wininet.dll
    1116 VMwareUser.exe       0x76c90000 True   True   True  \WINDOWS\system32\imagehlp.dll
    1116 VMwareUser.exe       0x77dd0000 True   True   True  \WINDOWS\system32\advapi32.dll
    1116 VMwareUser.exe       0x77a80000 True   True   True  \WINDOWS\system32\crypt32.dll
    1116 VMwareUser.exe       0x76f60000 True   True   True  \WINDOWS\system32\wldap32.dll
    1116 VMwareUser.exe       0x7c800000 True   True   True  \WINDOWS\system32\kernel32.dll
    1116 VMwareUser.exe       0x77d40000 True   True   True  \WINDOWS\system32\user32.dll
    1116 VMwareUser.exe       0x77760000 True   True   True  \WINDOWS\system32\shdocvw.dll
    1116 VMwareUser.exe       0x773d0000 True   True   True  \WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.2180_x-ww_a84f1ff9\comctl32.dll
    1116 VMwareUser.exe       0x5b860000 True   True   True  \WINDOWS\system32\netapi32.dll
    1116 VMwareUser.exe       0x77e70000 True   True   True  \WINDOWS\system32\rpcrt4.dll
    1116 VMwareUser.exe       0x76bf0000 True   True   True  \WINDOWS\system32\psapi.dll
    1116 VMwareUser.exe       0x71ad0000 True   True   True  \WINDOWS\system32\wsock32.dll
    1116 VMwareUser.exe       0x774e0000 True   True   True  \WINDOWS\system32\ole32.dll
    1116 VMwareUser.exe       0x77920000 True   True   True  \WINDOWS\system32\setupapi.dll
    1116 VMwareUser.exe       0x7c900000 True   True   True  \WINDOWS\system32\ntdll.dll
    1116 VMwareUser.exe       0x73000000 True   True   True  \WINDOWS\system32\winspool.drv
    1116 VMwareUser.exe       0x77f10000 True   True   True  \WINDOWS\system32\gdi32.dll
    1116 VMwareUser.exe       0x77120000 True   True   True  \WINDOWS\system32\oleaut32.dll
    1116 VMwareUser.exe       0x71b20000 True   True   True  \WINDOWS\system32\mpr.dll
    1116 VMwareUser.exe       0x76f50000 True   True   True  \WINDOWS\system32\wtsapi32.dll
    1116 VMwareUser.exe       0x77b20000 True   True   True  \WINDOWS\system32\msasn1.dll
    1116 VMwareUser.exe       0x76980000 True   True   True  \WINDOWS\system32\linkinfo.dll
    1116 VMwareUser.exe       0x769c0000 True   True   True  \WINDOWS\system32\userenv.dll
    1116 VMwareUser.exe       0x76fd0000 True   True   True  \WINDOWS\system32\clbcatq.dll
    1116 VMwareUser.exe       0x71bf0000 True   True   True  \WINDOWS\system32\samlib.dll
    1116 VMwareUser.exe       0x782e0000 True   True   True  \WINDOWS\WinSxS\x86_Microsoft.VC80.MFC_1fc8b3b9a1e18e3b_8.0.50727.762_x-ww_3bf8fa05\mfc80u.dll
    1116 VMwareUser.exe       0x76600000 True   True   True  \WINDOWS\system32\cscdll.dll
    1116 VMwareUser.exe       0x77690000 True   True   True  \WINDOWS\system32\ntmarta.dll
    1116 VMwareUser.exe       0x77c10000 True   True   True  \WINDOWS\system32\msvcrt.dll
    1116 VMwareUser.exe       0x71ab0000 True   True   True  \WINDOWS\system32\ws2_32.dll
    1116 VMwareUser.exe       0x77a20000 True   True   True  \WINDOWS\system32\cscui.dll
    1116 VMwareUser.exe       0x76c30000 True   True   True  \WINDOWS\system32\wintrust.dll
    1116 VMwareUser.exe       0x7c420000 True   True   True  \WINDOWS\WinSxS\x86_Microsoft.VC80.CRT_1fc8b3b9a1e18e3b_8.0.50727.762_x-ww_6b128700\msvcp80.dll
    1116 VMwareUser.exe       0x77050000 True   True   True  \WINDOWS\system32\comres.dll
    1116 VMwareUser.exe       0x76b20000 True   True   True  \WINDOWS\system32\atl.dll
    1116 VMwareUser.exe       0x5d090000 True   True   True  \WINDOWS\system32\comctl32.dll
    1116 VMwareUser.exe       0x77f60000 True   True   True  \WINDOWS\system32\shlwapi.dll
    1116 VMwareUser.exe       0x71aa0000 True   True   True  \WINDOWS\system32\ws2help.dll
    1116 VMwareUser.exe       0x77fe0000 True   True   True  \WINDOWS\system32\secur32.dll
    1116 VMwareUser.exe       0x7c9c0000 True   True   True  \WINDOWS\system32\shell32.dll
    1116 VMwareUser.exe       0x5d360000 True   True   True  \WINDOWS\WinSxS\x86_Microsoft.VC80.MFCLOC_1fc8b3b9a1e18e3b_8.0.50727.762_x-ww_91481303\mfc80ENU.dll
